paper_url,paper_name,paper_year,abstract,keywords,doi_url
https://pmc.ncbi.nlm.nih.gov/articles/PMC12531469/,Influence of Serum Vitamin D on Age‐Related Physiological Changes: A Cross‐Sectional Study in Middle‐Aged Adults,2025,,aging; anthropometry; phenotypic marker; vitamin D; walking speed; Research Article; Research Article,https://doi.org/10.1002/cph4.70047
https://pmc.ncbi.nlm.nih.gov/articles/PMC12533413/,Restoration of SIRT3 Expression in Aged Mice Alleviates UUO‐Induced Renal Fibrosis by Reducing GSK‐3β Hyperacetylation,2025,"Aging increases the vulnerability of kidneys to injury and impairs their regenerative capacity. SIRT3 expression declines with aging and is associated with multiple age‐related pathologies. The expression profile and functional role of SIRT3 in renal aging remain unclear. Here, SIRT3 expression in aging kidneys is assessed and analyzed for its promoter methylation patterns using methylation‐specific PCR (MSP). It is found that aging exacerbates UUO‐induced renal fibrosis, associated with downregulated SIRT3 expression. Mechanistically, age‐related SIRT3 downregulation is mediated by hypermethylation of its promoter region. SIRT3 knockout exacerbated renal fibrosis in young mice subjected to UUO, whereas SIRT3 overexpression attenuated fibrosis in aged UUO mice. Integration of RNA‐seq and immunoprecipitation‐mass spectrometry (IP‐MS) analyses revealed that SIRT3 deficiency leads to hyperacetylation of GSK3β at lysine 15 (K15). This K15 hyperacetylation inhibited GSK3β activity, consequently stabilizing its substrate β‐catenin. Furthermore, self‐assembled PEG‐PCL‐PEG micelles are designed and synthesized to encapsulate hydrophobic honokiol (HKL). These micelles significantly enhanced the aqueous solubility and oral bioavailability of free HKL, maintained stable blood concentrations, and ultimately improved its anti‐fibrotic efficacy. These findings propose novel therapeutic strategies for managing renal fibrosis in the aging population and provide a foundation for developing new drugs and combination therapies.",aging; deacetylation; kidney fibrosis; micelles; obstructive nephropathy; SIRT3; Research Article; Research Article,https://doi.org/10.1002/advs.202417248
https://pmc.ncbi.nlm.nih.gov/articles/PMC12528481/,"Biological attributes of <italic toggle=""yes"">Hadronotus pubescens</italic> (Motschoulsky) (Hymenoptera: Scelionidae) reared on refrigerated eggs of <italic toggle=""yes"">Riptortus pedestris</italic> Fabricius (Hemiptera: Alydidae)",2025,"<italic toggle=""yes"">Hadronotus pubescens</italic> (Motschoulsky) (Hymenoptera, Scelionidae) is a solitary egg parasitoid that lays its eggs in the eggs of <italic toggle=""yes"">Riptortus pedestris</italic> Fabricius (Hemiptera: Alydidae), which is a major pest for legume crops in Korea, Japan, and Bangladesh. This study assessed the quality of refrigerated <italic toggle=""yes"">R. pedestris</italic> eggs in relation to host-accepting behaviors and biological characteristics, including parasitism rate, development duration, emergence rate, sex ratio, and longevity. The hatchability of the refrigerated eggs was evaluated. <italic toggle=""yes"">R. pedestris</italic> eggs that were refrigerated for over 30 days failed to hatch entirely. The refrigeration influences the average duration of each host acceptance behavior (i.e., drumming, drilling, oviposition, and marking) on host eggs. The number of parasitized host eggs per female, the male proportion, and the emergence rate of <italic toggle=""yes"">H. pubescens</italic> were unaffected by chilling for up to 30 days in comparison to fresh eggs. Moreover, the refrigerated host eggs did not influence the reproduction of the emerged adult parasitoids or the growth of their offspring. The longevity of <italic toggle=""yes"">H. pubescens</italic> was not influenced by the refrigeration of <italic toggle=""yes"">R. pedestris</italic> eggs. The refrigeration of host eggs for up to 30 days did not adversely affect any biological features of the second generation of <italic toggle=""yes"">H. pubescens</italic>. So, keeping <italic toggle=""yes"">H. pubescens</italic> eggs in the fridge can be a good way to produce a lot of the parasitoid, and the host eggs that are no longer alive after being stored in the cold can be used in the field to increase parasitism.","<italic toggle=""yes"">Riptortus pedestris</italic>; <italic toggle=""yes"">Hadronotus pubescens</italic>; Cold storage; Broad-headed bug; Mass rearing; Lablab bean; Biological techniques; Ecology; Article",https://doi.org/10.1038/s41598-025-18638-y
https://pmc.ncbi.nlm.nih.gov/articles/PMC12535130/,Targeting PURPL RNA enabled rejuvenation of senescence cells via epigenetic reprogramming,2025,"Cellular senescence is a fundamental driver of ageing and age-related diseases, characterized by irreversible growth arrest and profound epigenetic alterations. While long non-coding RNAs (lncRNAs) have emerged as key regulators of senescence, their potential for senescent cell rejuvenation remains unexplored. Here, we identify the ageing-associated lncRNA PURPL as an epigenetic regulator that controls cellular rejuvenation through H3K9me3-mediated transcriptional silencing. CRISPRi-mediated PURPL depletion produces striking rejuvenation effects, resulting in restored youthful cell morphology, as well as suppression of senescence markers such as p21 and SA-β-gal. Conversely, PURPL overexpression accelerates cellular senescence, recapitulating the transcriptional and phenotypic hallmarks of ageing. Mechanistically, nuclear-localized PURPL regulates H3K9me3 deposition at 411 genomic loci including SERPINE1 (PAI-1) and EGR1, which are key senescence drivers. PURPL-mediated H3K9me3 loss at these loci derepresses their transcription, establishing a pro-senescence gene expression program. These findings reveal that PURPL is an epigenetic modulator of senescence and highlight its potential as a therapeutic target for age-related pathologies.",Cellular senescence; Long non-coding RNA; PURPL; Histone modification; H3K9me3; Research,https://doi.org/10.1186/s12967-025-07208-5
https://pmc.ncbi.nlm.nih.gov/articles/PMC12537270/,Exercise-induced angiogenesis and lymphangiogenesis: A potential therapeutic tool to fight aging and disease,2025,"Aging is an inevitable, physiological process of the human body, leading to deterioration in bodily function and increased susceptibility to various diseases. Effective endogenous therapeutic strategies for anti-aging and related diseases remain limited. Exercise confers multifaceted benefits to physical health by augmenting osteogenic and myogenic processes, enhancing cardiovascular and nervous system function, and attenuating chronic inflammation. Angiogenesis and lymphangiogenesis play pivotal roles in anti-aging, tissue repair, and immune response modulation, underscoring their potential as therapeutic targets for age-related diseases. Modulating angiogenic and lymphangiogenic pathways may provide a promising strategy for mitigating vascular decline and immune system dysfunction associated with aging. Exercise-induced endogenous angiogenesis and lymphangiogenesis can exert beneficial effects on physiological function, thereby representing a potential therapeutic paradigm for combating age-related decline and diseases. This review offers a thorough summary of the present knowledge regarding angiogenesis and lymphangiogenesis induced by exercise, encompassing the underlying mechanisms and the effects in different organs. In addition, it explores the potential of physical activity as a non-pharmacological intervention for anti-aging strategies and disease management, offering novel insights into the intersection of physical activity, aging, and disease progression.",Exercise; Angiogenesis; Lymphangiogenesis; Aging; Disease; Review Article,https://doi.org/10.1097/CM9.0000000000003831
https://pmc.ncbi.nlm.nih.gov/articles/PMC12529463/,"Altered Coding of Environmental Boundaries in Human Aging: An <styled-content style=""fixed-case"" toggle=""no"">fMRI</styled-content> Study",2025,"Aging is associated with changes in spatial memory and navigation, yet the mechanisms underlying these changes are not yet fully understood. Environmental boundaries are among the most salient and reliable spatial cues, supporting both spatial memory and orientation. Here, we investigated how aging affects the use and the neural representation of boundary information during a virtual object location memory task. Healthy young and older adults navigated a square virtual environment while undergoing functional magnetic resonance imaging, allowing us to assess moment‐to‐moment encoding of distance to environmental boundaries in the entorhinal cortex and subiculum. Behaviorally, both age groups showed more accurate memory for objects located near boundaries, but this effect was amplified in older adults, whose spatial precision declined more steeply with increasing distance from boundaries. Older adults also exhibited a stronger bias to recall objects closer to boundaries. Analysis of navigation behavior revealed that older adults followed boundary‐oriented paths regardless of target location, whereas young adults flexibly adapted their navigation based on spatial context. Neurally, older adults—but not young adults—showed significant blood‐oxygen‐level‐dependent modulation by boundary distance in the entorhinal cortex and subiculum, with activity decreasing as participants moved farther from boundaries. This effect was most pronounced in low‐performing older adults and was associated with stronger behavioral boundary bias, suggesting a maladaptive reliance on proximity‐based cues. Together, our results provide converging behavioral and neural evidence that aging alters the use and representation of boundary information, with downstream effects on spatial memory. Altered boundary processing may represent a key mechanism contributing to age‐related declines in spatial cognition.",Research Article; Research Article,https://doi.org/10.1002/hipo.70044
https://pmc.ncbi.nlm.nih.gov/articles/PMC12530453/,An Accessible Multifunctional System to Support Safe and Independent Aging in Place: Iterative Development and Qualitative Analysis,2025,,"gerontology; aging in place; older adults; informal caregivers; mobile apps; self-determination theory; iterative design; qualitative text analysis; Aging in Place; Usability and Technology Use Studies with Elder Subjects; Design and Usability of Consumer Health Tech and Home Monitoring Devices; Supporting Informal Care and Caregivers; Attitudes, Beliefs, and Health Behaviours in Human Factors Research; User Needs and Competencies; Mental Health Issues in Adolescence; Mental Health Issues in Elderly Patients and Geriatric Psychiatry; Original Paper",https://doi.org/10.2196/72579
https://pmc.ncbi.nlm.nih.gov/articles/PMC12534153/,Longitudinal Associations Between Depression Symptoms and Cognitive Functions in Chinese Older Adults: A Cross-Lagged Panel Network Analysis,2025,,cognitive function; cross-lagged panel network; depression symptom; longitudinal; older adults; Research Article,https://doi.org/10.1155/da/3984020
https://pmc.ncbi.nlm.nih.gov/articles/PMC12530284/,No Evidence That Life History Strategies Shape Within‐Body Mosaics of Ageing,2025,"Tissues across the body may age at different rates, which creates within‐body mosaic ageing. Life history strategies shape ageing patterns at the inter‐ and intra‐specific level, but the impact of life history strategies on mosaic‐ageing patterns <italic toggle=""no"">within</italic> individuals remains unknown. Reproductive tissues in individuals selected to prioritise reproduction may age faster than somatic tissues because of increased ‘wear and tear’. Alternatively, individuals that prioritise reproduction may specially protect reproductive tissues at the expense of somatic tissues to allow for increased reproductive function. Here, we used Japanese quail (<styled-content style=""fixed-case"" toggle=""no"">
<italic toggle=""no"">Coturnix japonica</italic>
</styled-content>) artificially selected for increased versus reduced reproductive investment (egg size) to test how reproductive strategies modulate within‐body variation in ageing patterns, by measuring telomere length as an ageing biomarker in blood cells, spleen and reproductive tissue (oviduct and testis). Although there were absolute, sex‐specific differences in telomere length across tissue types, we did not find evidence that an individual's reproductive strategy shapes within‐body mosaics of ageing: patterns of relative telomere length in somatic and reproductive tissues were similar in individuals selected for high and low reproductive investment, respectively (i.e., no significant selection regime × tissue type interaction), and consistent strong positive correlations in telomere lengths among blood cells, spleen and reproductive tissue were observed within individuals across reproductive investment selection regimes. Our results suggest that an individual's life history strategy does not affect tissue‐specific ageing rates or that ‘wear and tear’ and ‘special protection’ mechanisms might act simultaneously and cancel each other out.",asynchronous ageing; differential ageing; disposable soma theory of ageing; pace of life; sexual dimorphism; telomere shortening and attrition; Original Article; ORIGINAL ARTICLE,https://doi.org/10.1111/mec.70040
https://pmc.ncbi.nlm.nih.gov/articles/PMC12535002/,Proteomic landscape of multidimensional aging phenotypes,2025,,Proteome; Aging; Mendelian randomization; Metabolome; Genetics; Research,https://doi.org/10.1186/s13073-025-01558-x
